Date,Republic,SPY
2017-10-25,1.3545819634675045,1.2973460464579518
2017-10-26,1.3574407758566591,1.2990232556074952
2017-10-27,1.364593307596107,1.3096442189462885
2017-10-30,1.3588280840607092,1.3047658237119346
2017-10-31,1.3560344762022507,1.306798591968186
2017-11-01,1.3586817329803922,1.3085261386991285
2017-11-02,1.3584653220806304,1.3090343973472938
2017-11-03,1.3605409059506954,1.3134050666063015
2017-11-06,1.3600222906382133,1.315437568526143
2017-11-07,1.3633211963181957,1.3145228805170521
2017-11-08,1.36504551985189,1.3167587746749632
2017-11-09,1.3594402933364866,1.3119821199490456
2017-11-10,1.3612382965830403,1.3115751579153008
2017-11-13,1.3592793662678495,1.3127948898920938
2017-11-14,1.3579958532729268,1.309745959454725
2017-11-15,1.3497079536465437,1.303190532628434
2017-11-16,1.3628772113592975,1.314268706803568
2017-11-17,1.3588558519682958,1.3104064737503318
2017-11-20,1.36217925753119,1.3126426342446522
2017-11-21,1.3698715730147208,1.3212310068848006
2017-11-22,1.3736824670544312,1.3200621451622254
2017-11-24,1.3772041156471901,1.3231112531572005
2017-11-27,1.380175915040311,1.3224508276403968
2017-11-28,1.392839628469757,1.3358669028182875
2017-11-29,1.3972388118696837,1.3350537777600264
2017-11-30,1.4109914165169095,1.3467421286493682
2017-12-01,1.4086802928647177,1.3439466616950582
2017-12-04,1.4105936436110804,1.3423207666937487
2017-12-05,1.4053464775012234,1.3374928865984002
2017-12-06,1.40737886984728,1.3377467051966716
2017-12-07,1.4132317064010322,1.3419649412506314
2017-12-08,1.4207518053248473,1.349283066774981
2017-12-11,1.4226779804354834,1.353347893057058
2017-12-12,1.424827880904107,1.355736753092836
2017-12-13,1.4251684908836033,1.3555838759937722
2017-12-14,1.419382062415448,1.3500451440214178
2017-12-15,1.4326012859997426,1.3612875589824218
2017-12-18,1.4370490467185957,1.3699196995725345
2017-12-19,1.4320292945773183,1.3646587564753083
2017-12-20,1.4303161954583676,1.3639431993217344
2017-12-21,1.432176728723725,1.3667527821057488
2017-12-22,1.4320940132214333,1.3663955362017808
2017-12-26,1.435369408786322,1.364760763320154
2017-12-27,1.4376639765448538,1.365424917546691
